status,num_keypoints1,num_keypoints2,num_matches,num_inliers,inlier_ratio,mean_error,median_error,std_error,p90_error,max_error,cond_H,log_cond_H,det_H,pair_id,augmentation_src,augmentation_tgt,original_src,original_tgt,pair_index,augmentation_index,defect_added,flag
success,318,254,103,10,0.0970873786407767,0.8059461569126716,0.8076183249320661,0.6055699771851296,1.3381822911050891,2.1023875289615246,514.4640406938292,6.243125661080016,0.9772226561662626,20250905_031551_20250905_031848,gaussian_blur_5x5,gaussian_blur_5x5,20250905_031551.jpg,20250905_031848.jpg,8,7,True,OK
success,721,498,186,12,0.06451612903225806,0.9731959912008877,0.7127494974482544,0.6205866252864952,1.5491329331313053,2.5742325217586535,9112.77639883574,9.117432707690739,0.9451402809911017,20250905_031551_20250905_031848,rotation_3,rotation_3,20250905_031551.jpg,20250905_031848.jpg,8,21,True,OK
success,791,608,209,14,0.06698564593301436,1.4541693756018916,1.4396703243887041,0.7721592050033854,2.582000238368274,2.8228309906271565,545855.2688567388,13.210109144234403,3.7344770779971848,20250905_031551_20250905_031848,gamma_0.6,gamma_0.6,20250905_031551.jpg,20250905_031848.jpg,8,9,True,OK
success,860,632,210,14,0.06666666666666667,0.884330081238449,0.6303121664296607,0.8076966808381544,1.7298227076296553,2.798071768960135,92.1799228747291,4.523742350610835,0.8493601942997482,20250905_031551_20250905_031848,shift_5_5,shift_5_5,20250905_031551.jpg,20250905_031848.jpg,8,18,True,OK
success,531,438,158,11,0.06962025316455696,0.5414342287612178,0.18992125734902665,0.5932471191000408,1.4070020011534392,1.8303965316367752,7997.429977363669,8.986875516219687,0.9831510346483282,20250905_031551_20250905_031848,motion_blur_3,motion_blur_3,20250905_031551.jpg,20250905_031848.jpg,8,27,True,OK
success,879,612,203,9,0.04433497536945813,0.589617941004437,0.503337190022445,0.3906813074660594,1.151961409236833,1.2149502593463677,221814.5964599456,12.309597160840138,0.4552799255311426,20250905_031551_20250905_031848,correlated_noise_sigma_4,correlated_noise_sigma_4,20250905_031551.jpg,20250905_031848.jpg,8,35,True,OK
success,671,499,175,9,0.05142857142857143,0.8494506540117606,0.7686031504935259,0.5814572120165704,1.5625532858898832,1.6122498433859056,350944.1105740969,12.768382260636072,2.515498795231191,20250905_031551_20250905_031848,rotation_5,rotation_5,20250905_031551.jpg,20250905_031848.jpg,8,22,False,OK
success,629,423,155,14,0.09032258064516129,1.023888557871563,0.9533656226553091,0.6455811725318065,1.838509289575832,2.5112767613927094,23583.895242829803,10.068319353104613,1.1605446710842495,20250905_031551_20250905_031848,scale_0.95,scale_0.95,20250905_031551.jpg,20250905_031848.jpg,8,23,True,OK
success,629,480,155,10,0.06451612903225806,1.173803478187529,1.1456317936871205,0.6767461740243924,1.7703232369412079,2.7955006640637787,4758.791715416241,8.467749073703201,0.6569561281965115,20250905_031551_20250905_031848,brightness_0.8,brightness_0.8,20250905_031551.jpg,20250905_031848.jpg,8,1,True,OK
success,855,583,195,12,0.06153846153846154,0.9317713100426733,0.9140898792211538,0.42237025034621367,1.628797547242749,1.7585323096039887,8184.500286222602,9.009997435555709,1.2827748365641665,20250905_031554_20250905_031850,gamma_1.2,gamma_1.2,20250905_031554.jpg,20250905_031850.jpg,9,14,False,OK
success,617,474,154,11,0.07142857142857142,1.086721648865704,0.789965055877442,0.923184840249069,2.470762848991154,2.915724716523141,23194.552516760625,10.051672724771276,0.9710800218276517,20250905_031554_20250905_031850,scale_1.05,scale_1.05,20250905_031554.jpg,20250905_031850.jpg,9,26,True,OK
success,764,831,240,8,0.03333333333333333,0.7875065191504437,0.7434497464737247,0.6906344730487687,1.7867639663584534,1.9092555142698586,625256.2688140507,13.345916874781649,5.862858462870471,20250905_031554_20250905_031850,contrast_1.5,contrast_1.5,20250905_031554.jpg,20250905_031850.jpg,9,38,True,OK
success,865,615,205,12,0.05853658536585366,1.1277706501917093,0.9909967603318209,0.5012739665114254,1.4464341068831341,2.445266518830014,13501.881363646906,9.510584314986922,1.0037269867649814,20250905_031554_20250905_031850,shift_-5_-5,shift_-5_-5,20250905_031554.jpg,20250905_031850.jpg,9,15,True,OK
success,632,466,175,9,0.05142857142857143,1.24545017323016,0.8949539067921239,0.8017517396399501,1.9975538162401982,2.8197876153684573,4418.4172425082315,8.39353682101197,1.3074671380142342,20250905_031554_20250905_031850,scale_0.98,scale_0.98,20250905_031554.jpg,20250905_031850.jpg,9,24,False,OK
success,308,288,117,12,0.10256410256410256,0.8302462340402794,0.5028611332973315,0.7667880218479259,1.9767503822129797,2.5129925453939217,39.90077790911313,3.686395820174765,0.9227694022785342,20250905_031554_20250905_031850,gaussian_blur_5x5,gaussian_blur_5x5,20250905_031554.jpg,20250905_031850.jpg,9,7,False,OK
success,873,614,209,10,0.04784688995215311,1.0709914060363834,0.8548177657495533,0.9224431624582861,2.7712294504245687,2.7923669432965053,186869.69229868148,12.13816682030865,1.7445394579252245,20250905_031554_20250905_031850,shift_0_3,shift_0_3,20250905_031554.jpg,20250905_031850.jpg,9,17,True,OK
success,681,488,162,9,0.05555555555555555,0.6395666549123098,0.6017438680879682,0.585424677764565,1.1463662957087737,2.105776591213329,239447.2409004752,12.386088383050266,0.4616266651361424,20250905_031554_20250905_031850,brightness_0.8,brightness_0.8,20250905_031554.jpg,20250905_031850.jpg,9,1,True,OK
success,767,577,198,14,0.0707070707070707,1.0521373428001617,0.7438565756831045,0.6987006103190684,2.0052543013183124,2.8260725463862446,17391.394552979717,9.763730796943852,0.872000143615071,20250905_031554_20250905_031850,gamma_0.6,gamma_0.6,20250905_031554.jpg,20250905_031850.jpg,9,9,True,OK
success,627,450,161,8,0.049689440993788817,0.823356278407666,0.8933604666079957,0.4359945878416219,1.2303042398192887,1.351802507285336,135211.5417518287,11.81459580693426,0.7394044818295342,20250905_031554_20250905_031850,scale_1.02,scale_1.02,20250905_031554.jpg,20250905_031850.jpg,9,25,True,OK
success,1239,869,278,13,0.046762589928057555,0.9734440449110023,0.9325537683602205,0.6670409765430259,1.9907882572477493,2.1164699911526896,36139.28155811384,10.49513568453838,0.6911706534111824,20250905_031556_20250905_031851,brightness_1.3,brightness_1.3,20250905_031556.jpg,20250905_031851.jpg,10,5,True,OK
success,835,592,191,14,0.07329842931937172,1.132925470863672,0.8347985448278903,0.7255117943062779,1.856100355936468,2.8378065383704105,25373.91315119955,10.141476883946973,1.2293901355958066,20250905_031556_20250905_031851,gamma_1.2,gamma_1.2,20250905_031556.jpg,20250905_031851.jpg,10,14,True,OK
success,750,786,233,9,0.03862660944206009,0.6033498055158291,0.6267870215484497,0.3991922314092786,1.0660564292677606,1.2116958177996915,840.7613533550197,6.734307854371035,1.3616502356742386,20250905_031556_20250905_031851,contrast_1.5,contrast_1.5,20250905_031556.jpg,20250905_031851.jpg,10,38,True,OK
success,678,747,212,7,0.0330188679245283,0.833361037801749,0.07049999843562398,1.088349354987216,2.5064530737804183,2.625601730343555,918754.2233914132,13.730773926387231,0.032483105286178815,20250905_031556_20250905_031851,contrast_1.2,contrast_1.2,20250905_031556.jpg,20250905_031851.jpg,10,37,False,OK
success,787,601,192,12,0.0625,0.9171554618409171,0.7038918898815052,0.6805332563276071,1.6194656517458732,2.5108330256127704,904.6185819373136,6.807513398439348,1.1005245160368389,20250905_031556_20250905_031851,gamma_0.7,gamma_0.7,20250905_031556.jpg,20250905_031851.jpg,10,10,True,OK
success,842,598,199,11,0.05527638190954774,1.0266943811205704,0.7339712275279229,0.6249363468370234,1.8581091699969279,2.2677111917150166,360450.5635612203,12.79511009332497,3.480555835268161,20250905_031556_20250905_031851,shift_5_5,shift_5_5,20250905_031556.jpg,20250905_031851.jpg,10,18,False,OK
success,516,360,140,19,0.1357142857142857,1.1269100245800245,1.0894989376198032,0.4826188037499601,1.6959766365843782,2.31975400819982,11751.817426268839,9.371763182187497,1.0605350960858293,20250905_031556_20250905_031851,gaussian_blur_3x3,gaussian_blur_3x3,20250905_031556.jpg,20250905_031851.jpg,10,6,False,OK
success,859,598,197,16,0.08121827411167512,0.7867700126178698,0.40457666505513756,0.6758613025845595,1.9298058941195706,2.1081007403727487,86.07495253185192,4.455218457750162,0.9946300039637517,20250905_031556_20250905_031851,gamma_0.9,gamma_0.9,20250905_031556.jpg,20250905_031851.jpg,10,12,False,OK
success,833,604,194,13,0.06701030927835051,1.1671476268715035,1.0197264407106728,0.7646831849017425,2.1710211550877103,2.7690897246444903,11397.671354963175,9.341164346408727,1.0559337864193967,20250905_031556_20250905_031851,shift_0_3,shift_0_3,20250905_031556.jpg,20250905_031851.jpg,10,17,True,OK
success,830,600,197,11,0.05583756345177665,0.44180328232890476,0.20109769561325802,0.43529551110728,0.9984904956961661,1.4330921016062013,22.887820769596182,3.1306049249585057,0.9719290081366355,20250905_031556_20250905_031851,shift_-5_-5,shift_-5_-5,20250905_031556.jpg,20250905_031851.jpg,10,15,False,OK
success,756,537,178,15,0.08426966292134831,1.2284968261036833,1.3234902937515174,0.7191611282842966,2.1895549383499144,2.7348442873282433,5437.476435931637,8.601070341765782,0.9925953836561919,20250905_031556_20250905_031851,brightness_0.9,brightness_0.9,20250905_031556.jpg,20250905_031851.jpg,10,2,True,OK
success,2465,1921,540,9,0.016666666666666666,1.0187639132093844,1.201674250909362,0.5442385409166441,1.5823209857621063,1.8346670191450483,8701.50843058958,9.071251672439999,1.2865683185287093,20250905_031556_20250905_031851,real_noise_1.5,real_noise_1.5,20250905_031556.jpg,20250905_031851.jpg,10,32,True,OK
success,2634,2200,677,10,0.014771048744460856,0.8004635803815919,0.7817158421661412,0.6708259101125967,1.484538248048338,2.257194608415432,6134.181375249631,8.721631913074614,1.2520581262231272,20250905_031557_20250905_031854,contrast_clahe,contrast_clahe,20250905_031557.jpg,20250905_031854.jpg,11,36,True,OK
success,627,421,155,13,0.08387096774193549,0.8598636173985124,0.8858606821525801,0.43975060429172214,1.4068070258588767,1.549209650414107,21109.162159621046,9.957462450789972,1.1431340730569108,20250905_031557_20250905_031854,scale_0.95,scale_0.95,20250905_031557.jpg,20250905_031854.jpg,11,23,True,OK
success,830,576,207,14,0.06763285024154589,0.7834314603032225,0.7648265076819851,0.3580032048862943,1.1964100365595984,1.5435090483638425,40223.98039266076,10.602218623936116,1.2808469504364342,20250905_031557_20250905_031854,correlated_noise_sigma_3,correlated_noise_sigma_3,20250905_031557.jpg,20250905_031854.jpg,11,34,True,OK
success,791,578,197,13,0.06598984771573604,0.8232463153636347,0.6610932098812343,0.5306616054119374,1.4956509089212682,1.8799595341179227,14445.815919210225,9.578160095847215,1.0564923665206505,20250905_031557_20250905_031854,gamma_0.9,gamma_0.9,20250905_031557.jpg,20250905_031854.jpg,11,12,False,OK
success,732,505,173,14,0.08092485549132948,0.6316894085942957,0.51004487014886,0.4883049591884011,1.168374818798156,1.8097398269495746,39365.666803882945,10.580649314478862,0.6774257267582271,20250905_031557_20250905_031854,rotation_3,rotation_3,20250905_031557.jpg,20250905_031854.jpg,11,21,True,OK
success,219,185,90,10,0.1111111111111111,1.1199859033321125,0.40385250273342055,1.1613110477057982,2.7588541209265243,2.922201192390884,7649.601533069138,8.942408838283493,1.1630823527581566,20250905_031557_20250905_031854,gaussian_blur_7x7,gaussian_blur_7x7,20250905_031557.jpg,20250905_031854.jpg,11,8,True,OK
success,813,576,193,14,0.07253886010362694,1.1432537790020478,1.0834415482292137,0.511636163708672,1.8220836695605531,2.1821978468852876,634.4555106355282,6.452767167494427,0.9498498901801612,20250905_031557_20250905_031854,shift_0_3,shift_0_3,20250905_031557.jpg,20250905_031854.jpg,11,17,False,OK
success,1823,1406,403,7,0.017369727047146403,0.8581175049685982,0.8945875410379018,0.5503936409032822,1.4509697349627975,1.5972435528975746,664259.0522685306,13.406427491332787,49.371183507062966,20250905_031557_20250905_031854,real_noise_1.0,real_noise_1.0,20250905_031557.jpg,20250905_031854.jpg,11,31,True,OK
success,593,445,160,11,0.06875,1.2584901864218532,1.3613879856207054,0.6076183476173679,1.8586451602720397,2.521513843987738,43466.40000758156,10.679743504992858,1.60135180311683,20250905_031557_20250905_031854,scale_1.02,scale_1.02,20250905_031557.jpg,20250905_031854.jpg,11,25,False,OK
success,881,572,203,13,0.06403940886699508,0.7737795199292984,0.6540326562663727,0.7148591456870369,1.2869065948385339,2.8024263327348655,5479.400180281624,8.60875091779831,1.04167130413196,20250905_031602_20250905_031857,gamma_0.9,gamma_0.9,20250905_031602.jpg,20250905_031857.jpg,12,12,True,OK
success,675,421,167,9,0.05389221556886228,0.7578018911528024,0.31548309801287705,0.702671387663579,1.8240318152736323,1.8993153046256237,123545.8021713944,11.724367234080281,1.458924228377215,20250905_031602_20250905_031857,scale_1.05,scale_1.05,20250905_031602.jpg,20250905_031857.jpg,12,26,True,OK
success,1381,934,300,10,0.03333333333333333,0.9902597187987103,0.9475606615465372,0.6066561712895572,1.8507093162949246,2.1575333097628446,1033.7001262283588,6.940899999687577,0.995021416101918,20250905_031602_20250905_031857,real_noise_0.5,real_noise_0.5,20250905_031602.jpg,20250905_031857.jpg,12,30,False,OK
success,827,557,189,11,0.0582010582010582,0.5273940849699223,0.37305673418423924,0.3903925478106106,0.9855955770139201,1.1317301260525419,58218.080546301375,10.97195124778157,0.6522649869359248,20250905_031602_20250905_031857,gamma_0.7,gamma_0.7,20250905_031602.jpg,20250905_031857.jpg,12,10,True,OK
success,629,433,159,12,0.07547169811320754,0.4863438091408388,0.49809970928277925,0.19147199047509875,0.7656232783518123,0.8198233384973261,22749.46506830229,10.032296910621433,0.7294798210434139,20250905_031602_20250905_031857,scale_0.98,scale_0.98,20250905_031602.jpg,20250905_031857.jpg,12,24,False,OK
success,861,564,201,12,0.05970149253731343,1.033362968349811,0.8558627194377701,0.6348149662072426,1.6148744794581196,2.8451745315386763,15154.429847886746,9.626048167397645,0.9390201780665566,20250905_031602_20250905_031857,shift_-3_0,shift_-3_0,20250905_031602.jpg,20250905_031857.jpg,12,16,False,OK
success,749,514,175,12,0.06857142857142857,0.9179012379389356,0.968675688399399,0.3930419992270471,1.3222439287867815,1.662354653440381,587225.840694994,13.283164761947344,0.31697233038708217,20250905_031602_20250905_031857,brightness_0.9,brightness_0.9,20250905_031602.jpg,20250905_031857.jpg,12,2,False,OK
success,863,571,201,13,0.06467661691542288,0.8501891949304076,0.7238141222002864,0.6652500966363051,1.372340050314468,2.66338159697204,612.1152442895904,6.416920572447393,0.9441371629725338,20250905_031602_20250905_031857,shift_5_5,shift_5_5,20250905_031602.jpg,20250905_031857.jpg,12,18,True,OK
success,330,263,114,16,0.14035087719298245,0.5790771735730869,0.4062331637051543,0.49307502643982193,1.5140706233436152,1.6168264619833983,733.2482880024362,6.597484373047383,0.9170181699736595,20250905_031602_20250905_031857,gaussian_blur_5x5,gaussian_blur_5x5,20250905_031602.jpg,20250905_031857.jpg,12,7,False,OK
success,717,489,177,15,0.0847457627118644,0.7581607046311921,0.6263102636799842,0.6136982186461103,1.307136193143163,2.639614392233146,24654.331488481086,10.11270788364779,0.7260691899041765,20250905_031602_20250905_031857,rotation_5,rotation_5,20250905_031602.jpg,20250905_031857.jpg,12,22,False,OK
success,211,173,85,16,0.18823529411764706,0.9414074761481378,0.8663992389222643,0.475871816389184,1.4795718219453335,2.069658168401762,309791.4686289847,12.6436546682674,0.46202524751076046,20250905_031602_20250905_031857,gaussian_blur_7x7,gaussian_blur_7x7,20250905_031602.jpg,20250905_031857.jpg,12,8,True,OK
success,725,498,161,14,0.08695652173913043,1.2615249802927384,1.199896246251893,0.702547012052186,2.1827566532294025,2.3583386901444126,201975.12814450095,12.215899840804948,0.5193132461880238,20250905_031602_20250905_031857,rotation_-5,rotation_-5,20250905_031602.jpg,20250905_031857.jpg,12,19,True,OK
success,819,604,192,10,0.052083333333333336,0.9399123255577198,0.7090475325565401,0.6628967140717511,1.6892165691428371,2.3740738031394373,11450.937885996738,9.34582691706859,0.7634432736626052,20250905_031604_20250905_031859,gamma_0.8,gamma_0.8,20250905_031604.jpg,20250905_031859.jpg,13,11,False,OK
success,796,627,187,12,0.06417112299465241,1.0360834865488455,0.8611978215402954,0.7844762160372889,2.0387194095291092,2.8226217361116586,9219.610651307037,9.129088086950418,0.8879564694800753,20250905_031604_20250905_031859,gamma_0.9,gamma_0.9,20250905_031604.jpg,20250905_031859.jpg,13,12,True,OK
success,746,743,226,10,0.04424778761061947,0.8835184602309024,0.8946893245104849,0.6613092790855382,1.9182155189839198,2.200992718588858,9426.351664992731,9.151264414764913,0.9905476465429123,20250905_031604_20250905_031859,contrast_1.2,contrast_1.2,20250905_031604.jpg,20250905_031859.jpg,13,37,False,OK
success,250,220,92,16,0.17391304347826086,1.0240236844674464,0.7845897738429354,0.5050500879636192,1.8391888851407092,1.9918637798230547,396.46391411151484,5.9825850258650854,0.9078047922015837,20250905_031604_20250905_031859,motion_blur_5,motion_blur_5,20250905_031604.jpg,20250905_031859.jpg,13,28,True,OK
success,807,610,184,12,0.06521739130434782,0.9738606473164556,0.6500648547815359,0.7596490781165761,2.301066136215888,2.4890060167619774,18223.095862845734,9.810445072013607,1.124467103823032,20250905_031604_20250905_031859,shift_-5_-5,shift_-5_-5,20250905_031604.jpg,20250905_031859.jpg,13,15,True,OK
success,638,452,171,13,0.07602339181286549,0.9987154103733379,0.8225462068072117,0.4640564335150915,1.6603296469170414,1.9527789105076279,5095.413732680559,8.536096146026436,1.0117535240599551,20250905_031604_20250905_031859,scale_1.05,scale_1.05,20250905_031604.jpg,20250905_031859.jpg,13,26,True,OK
success,619,429,165,11,0.06666666666666667,0.8591937320283993,0.7667370983082089,0.46724160548395083,1.5637686469698253,1.7825924817600978,55775.095165045044,10.929082725530476,1.2858115199447882,20250905_031604_20250905_031859,scale_0.98,scale_0.98,20250905_031604.jpg,20250905_031859.jpg,13,24,False,OK
success,129,156,55,10,0.18181818181818182,0.9468120338343585,1.0649254133334525,0.501817016965754,1.386075546183542,1.5838781668541877,89690.73188846328,11.404122719280151,0.7785296508188683,20250905_031604_20250905_031859,motion_blur_7,motion_blur_7,20250905_031604.jpg,20250905_031859.jpg,13,29,True,OK
success,1046,809,260,10,0.038461538461538464,0.8439161133806227,0.7112486220578643,0.5498233929149869,1.4169123923988103,2.0820702020329245,5158.864758069878,8.548471826144278,1.0309480353282414,20250905_031604_20250905_031859,brightness_1.2,brightness_1.2,20250905_031604.jpg,20250905_031859.jpg,13,4,True,OK
success,815,629,199,10,0.05025125628140704,0.6805676685260067,0.39440902584935783,0.5413373737752166,1.3281542299394773,1.6403951899897828,427482.78024900146,12.96566928642839,0.5146727809635002,20250905_031604_20250905_031859,correlated_noise_sigma_3,correlated_noise_sigma_3,20250905_031604.jpg,20250905_031859.jpg,13,34,False,OK
success,921,693,216,13,0.06018518518518518,1.2690454921482381,1.3010798456472241,0.5210359810008365,1.8273855140956112,2.3246852906265207,4355.418375598947,8.379175952548144,1.0027154189069627,20250905_031604_20250905_031859,brightness_1.1,brightness_1.1,20250905_031604.jpg,20250905_031859.jpg,13,3,False,OK
success,885,636,196,6,0.030612244897959183,0.6592154021300282,0.5546938647497253,0.3816320176980376,1.1397732938472676,1.318749523086526,91797.61792933497,11.427341627789724,17.666727881855987,20250905_031607_20250905_031901,correlated_noise_sigma_2,correlated_noise_sigma_2,20250905_031607.jpg,20250905_031901.jpg,14,33,False,OK
success,625,424,152,8,0.05263157894736842,1.4487976372084068,1.4572715614360918,0.8114472714238913,2.2942705982473632,2.883474130106584,47604.16506761241,10.770675537811915,0.8418632649908807,20250905_031607_20250905_031901,scale_1.02,scale_1.02,20250905_031607.jpg,20250905_031901.jpg,14,25,False,OK
success,837,560,185,9,0.04864864864864865,1.0228510352790234,0.9176435636059191,0.4360798737441927,1.665000261463253,1.7216301232171805,28.78366206030706,3.3598079365996187,1.0145961929810026,20250905_031607_20250905_031901,gamma_1.2,gamma_1.2,20250905_031607.jpg,20250905_031901.jpg,14,14,True,OK
success,734,479,168,10,0.05952380952380952,1.1913785142344975,1.3505355816714093,0.47992981708226745,1.6953847752885796,1.8539737542866568,44782.32188600844,10.70956873976897,1.463165304775235,20250905_031607_20250905_031901,rotation_3,rotation_3,20250905_031607.jpg,20250905_031901.jpg,14,21,False,OK
success,733,578,193,8,0.04145077720207254,0.8680479593417811,0.7563943710310034,0.5311195979892248,1.4150512627634693,2.0458857962410173,1905.7578487877327,7.552635029337002,0.9852386340686471,20250905_031607_20250905_031901,gamma_0.6,gamma_0.6,20250905_031607.jpg,20250905_031901.jpg,14,9,True,OK
success,625,455,161,11,0.06832298136645963,1.0348517519721316,0.5627317900133619,0.9490570397293059,2.4915134511001287,2.7867153568305696,314.19716414940973,5.750020700158287,0.9608354234499457,20250905_031607_20250905_031901,scale_1.05,scale_1.05,20250905_031607.jpg,20250905_031901.jpg,14,26,False,OK
success,847,589,187,10,0.053475935828877004,1.02564732823205,0.8306023675935998,0.9263588292728993,2.266518310597118,2.9923672566197883,238270.71143613613,12.381162749264401,0.46452620500149383,20250905_031607_20250905_031901,gamma_0.8,gamma_0.8,20250905_031607.jpg,20250905_031901.jpg,14,11,False,OK
success,528,386,123,8,0.06504065040650407,1.215377294870774,1.3004675593830546,0.7252897156783406,2.1113411504219437,2.2052938019620187,309.9667911632019,5.736465166460875,0.9833953708379225,20250905_031607_20250905_031901,brightness_0.7,brightness_0.7,20250905_031607.jpg,20250905_031901.jpg,14,0,True,OK
success,587,425,160,9,0.05625,1.1300909176414742,1.400340250623947,0.5189326511537905,1.6583235486233974,1.6620451807622207,6252.093080976305,8.740671579622527,0.9126551455781463,20250905_031607_20250905_031901,scale_0.95,scale_0.95,20250905_031607.jpg,20250905_031901.jpg,14,23,True,OK
success,971,644,220,7,0.031818181818181815,0.904570888460099,0.9297100029965472,0.4819329985391109,1.4221172589506648,1.7725775096059337,82244.09150022529,11.317446830183776,1.324248624235003,20250905_031607_20250905_031901,brightness_1.1,brightness_1.1,20250905_031607.jpg,20250905_031901.jpg,14,3,False,OK
success,813,639,220,11,0.05,1.0739702403298839,0.8810922412185219,0.7205656272195918,1.6254654973622278,2.855182115011198,8948.77421559979,9.099271842738279,1.0355269696305747,20250905_031610_20250905_031904,shift_0_3,shift_0_3,20250905_031610.jpg,20250905_031904.jpg,15,17,True,OK
success,146,155,57,14,0.24561403508771928,0.9040368960206324,0.8341335396603888,0.4850784695809208,1.6591214667918008,1.8036683814316192,25076.474835016033,10.12968542805028,1.0511394865306638,20250905_031610_20250905_031904,motion_blur_7,motion_blur_7,20250905_031610.jpg,20250905_031904.jpg,15,29,True,OK
success,464,378,143,14,0.0979020979020979,1.2041806058200692,1.1535050770521984,0.6584567996626549,1.7647442523043995,2.870461608062529,158871.70662382495,11.975852278922533,0.5240151907420898,20250905_031610_20250905_031904,gaussian_blur_3x3,gaussian_blur_3x3,20250905_031610.jpg,20250905_031904.jpg,15,6,True,OK
success,499,411,158,13,0.08227848101265822,0.7516603683159218,0.4371470731675738,0.6341476840455413,1.5287563407058364,2.1727685521428204,7035.589763766039,8.858736798837281,1.0247794545804698,20250905_031610_20250905_031904,motion_blur_3,motion_blur_3,20250905_031610.jpg,20250905_031904.jpg,15,27,False,OK
success,829,644,213,10,0.046948356807511735,0.9294910651508346,0.7529780629784149,0.6741084518087342,1.9024408805633028,2.2888168585028503,801058.4963517921,13.593689252537295,11.09177923901933,20250905_031610_20250905_031904,correlated_noise_sigma_3,correlated_noise_sigma_3,20250905_031610.jpg,20250905_031904.jpg,15,34,True,OK
success,882,671,214,9,0.04205607476635514,0.685058124542123,0.45701979870554515,0.6511193889781034,1.4294001499704097,2.1349326583174353,69352.41770902873,11.146956287558206,0.7728455133087678,20250905_031610_20250905_031904,correlated_noise_sigma_2,correlated_noise_sigma_2,20250905_031610.jpg,20250905_031904.jpg,15,33,False,OK
success,690,565,192,11,0.057291666666666664,0.7834099502534009,0.6880100592843581,0.5010158273941528,1.3762123894991292,1.7426080664071435,202.81042672901617,5.312271684246546,0.9202928927566468,20250905_031610_20250905_031904,brightness_0.9,brightness_0.9,20250905_031610.jpg,20250905_031904.jpg,15,2,True,OK
success,811,648,216,8,0.037037037037037035,1.0408194765780596,1.1187255880788256,0.4384241233976715,1.5490184483778877,1.618885815982782,26475.192619924743,10.183963445983263,0.5729958976428191,20250905_031610_20250905_031904,shift_5_5,shift_5_5,20250905_031610.jpg,20250905_031904.jpg,15,18,True,OK
success,1045,819,268,15,0.055970149253731345,1.0448070485588796,0.8243993709877074,0.8347850632309695,2.3077546114443064,2.93345230355095,4654.234226557666,8.445532670605637,0.9403342147174453,20250905_031610_20250905_031904,brightness_1.2,brightness_1.2,20250905_031610.jpg,20250905_031904.jpg,15,4,False,OK
success,571,454,172,11,0.06395348837209303,0.5214534289961464,0.5041607003327335,0.434575370118607,1.1533780242317315,1.4234719774944884,248570.55112738116,12.42348199218185,0.4892914301084788,20250905_031610_20250905_031904,scale_0.98,scale_0.98,20250905_031610.jpg,20250905_031904.jpg,15,24,True,OK
success,2487,2200,635,9,0.014173228346456693,0.5650075659398376,0.6978598098444398,0.38643582548768357,0.9876745529405522,1.0299458795909582,649181.5343083289,13.383467670453914,0.4276057166018697,20250905_031610_20250905_031904,contrast_clahe,contrast_clahe,20250905_031610.jpg,20250905_031904.jpg,15,36,False,OK
success,667,474,171,10,0.05847953216374269,1.0529121572537297,1.071234628057423,0.7566814812670358,2.1686597253172812,2.2802152339825206,9472.293296360262,9.156126321209456,0.9164425280192959,20250905_031610_20250905_031904,rotation_5,rotation_5,20250905_031610.jpg,20250905_031904.jpg,15,22,False,OK
success,822,587,211,14,0.06635071090047394,1.3560188784707239,1.4278671273488777,0.8956504078886621,2.6307534352593223,2.83033987244514,2754.0233211319674,7.920818147347142,1.1007368362006908,20250905_031650_20250905_031907,gamma_0.8,gamma_0.8,20250905_031650.jpg,20250905_031907.jpg,16,11,False,OK
success,306,240,99,12,0.12121212121212122,0.6053689154796676,0.4908662652732608,0.39129278138299056,1.2067844360492623,1.5625073072681934,7062.79720786682,8.862596457099066,1.0092080736626174,20250905_031650_20250905_031907,gaussian_blur_5x5,gaussian_blur_5x5,20250905_031650.jpg,20250905_031907.jpg,16,7,False,OK
success,2577,2054,610,8,0.013114754098360656,0.5098267077338825,0.5465449392070414,0.3780964927404733,0.8877132287272771,1.3162543812267733,906130.6698570063,13.71693880184061,20.021258307529088,20250905_031650_20250905_031907,contrast_clahe,contrast_clahe,20250905_031650.jpg,20250905_031907.jpg,16,36,False,OK
success,801,577,197,13,0.06598984771573604,1.1529253532374342,1.0513140494117923,0.7359329632545843,2.276577914404222,2.7948695575547475,8628.642514038931,9.062842473215653,0.8059367954646457,20250905_031650_20250905_031907,gamma_1.2,gamma_1.2,20250905_031650.jpg,20250905_031907.jpg,16,14,True,OK
success,1793,1345,385,9,0.023376623376623377,1.0331040929641668,0.7426838774558661,0.6577216098911619,1.7627053089001756,2.480464929992631,73489.82177602228,11.204902196374,0.6623754875123841,20250905_031650_20250905_031907,real_noise_1.0,real_noise_1.0,20250905_031650.jpg,20250905_031907.jpg,16,31,False,OK
success,957,653,222,9,0.04054054054054054,1.141685992068953,1.0131081493757095,0.8391040744162157,2.2759790379063,2.3988759432472015,78906.29966769609,11.276016347343663,0.7568700082498423,20250905_031650_20250905_031907,brightness_1.1,brightness_1.1,20250905_031650.jpg,20250905_031907.jpg,16,3,True,OK
success,830,589,201,10,0.04975124378109453,1.1670154399349824,0.7537625602113598,0.7480450989979325,2.1015561881464055,2.1530990140573847,23001.091681826336,10.04329695821212,0.6441165585835026,20250905_031650_20250905_031907,shift_-5_-5,shift_-5_-5,20250905_031650.jpg,20250905_031907.jpg,16,15,True,OK
